Scene,Target,Source,RANSAC Iterations,ICP Iterations,RANSAC: Fitness,ICP: Fitness,RANSAC: Inlier RMSE,ICP: Inlier RMSE,Initial Guess,Transformation
sun3d-home_md-home_md_scan9_2012_sep_30,23,56,3,30,0.17752262725014697,0.22037273396497212,0.025219931367686705,0.02337638290023856,"[[-0.27682934  0.96024638  0.03595016 -0.34117613]
 [ 0.94645126  0.27893809 -0.16255326  0.71387414]
 [-0.16611905 -0.01097443 -0.98604464  2.2420703 ]
 [ 0.          0.          0.          1.        ]]","[[-0.20230083  0.979316   -0.00381296 -0.22814714]
 [ 0.97492197  0.20102136 -0.09548593  0.65972767]
 [-0.09274442 -0.02303422 -0.99542348  2.20737585]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel1,46,56,1,30,0.10113814256997505,0.1623525319054698,0.026932295630261657,0.024714827294182395,"[[-0.01621603  0.28251319 -0.95912634  2.2943188 ]
 [ 0.85725668 -0.48980039 -0.15876571 -0.13660179]
 [-0.51463387 -0.82479202 -0.2342437   2.79501216]
 [ 0.          0.          0.          1.        ]]","[[-0.03212556  0.30387634 -0.95216969  2.39164249]
 [ 0.87652086 -0.44922507 -0.17293934 -0.22641346]
 [-0.48029067 -0.84015237 -0.25192235  2.82433186]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel1,0,14,0,30,0.5294149710467421,0.6844607896576269,0.023753452853415243,0.02083570387710596,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[ 0.99233651  0.02304977 -0.12139584  0.31984668]
 [-0.02478019  0.99961144 -0.01276386  0.05427669]
 [ 0.12105447  0.01567426  0.99252211  0.02453547]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_uc-scan3,0,36,0,30,0.4162196105907103,0.47865404288384245,0.024343008323747205,0.022729977945341633,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[ 9.99984154e-01 -5.62260922e-03  2.79362689e-04 -3.13100281e-02]
 [ 5.62392636e-03  9.99971875e-01 -4.96185925e-03  6.08687432e-02]
 [-2.51456237e-04  4.96335174e-03  9.99987651e-01 -6.38199238e-02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
sun3d-hotel_uc-scan3,7,38,5,30,0.6993868579361406,0.8924687644608977,0.022981645833566572,0.016034195580449048,"[[ 0.85761467 -0.01080346  0.5141793  -0.73576838]
 [ 0.02419922  0.99951965 -0.0193616  -0.10085828]
 [-0.51372314  0.02904752  0.85746415  0.548335  ]
 [ 0.          0.          0.          1.        ]]","[[ 0.90428707 -0.1192371   0.40993587 -0.64809776]
 [ 0.0801146   0.99054223  0.11139007 -0.31933032]
 [-0.41934062 -0.06788675  0.90528716  0.41597651]
 [ 0.          0.          0.          1.        ]]"
7-scenes-redkitchen,9,19,2,30,0.5654412825450189,0.6181217188411433,0.021211170502166126,0.0196283233733045,"[[-0.98885645  0.00399781  0.14881848 -0.49969852]
 [-0.13151878 -0.49184549 -0.86069206  1.48530206]
 [ 0.06975481 -0.87067332  0.48689038  0.72225141]
 [ 0.          0.          0.          1.        ]]","[[-0.98672947  0.06285504  0.1497137  -0.49157038]
 [-0.16120696 -0.48951877 -0.8569619   1.52412597]
 [ 0.01942329 -0.86972445  0.49315527  0.68533111]
 [ 0.          0.          0.          1.        ]]"
7-scenes-redkitchen,6,8,0,30,0.4833940450005746,0.5933832745815438,0.026133112904752162,0.020237205521626722,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[ 0.99977942  0.01960761  0.00752702 -0.01671969]
 [-0.01958814  0.99980462 -0.00265193  0.12435325]
 [-0.00757755  0.00250391  0.99996816 -0.04037918]
 [ 0.          0.          0.          1.        ]]"
7-scenes-redkitchen,36,53,1,30,0.5980297374159357,0.8531194648111949,0.024318570312852793,0.018783590536900256,"[[ 0.93486156  0.35390986 -0.02795831 -0.48790572]
 [-0.34081848  0.87265087 -0.34974737  0.64142654]
 [-0.09938119  0.33649408  0.93642678  0.39915176]
 [ 0.          0.          0.          1.        ]]","[[ 0.91988515  0.36094589 -0.15339288 -0.30226125]
 [-0.38461316  0.90675389 -0.17282971  0.38017846]
 [ 0.07670742  0.2179804   0.97293397  0.27273922]
 [ 0.          0.          0.          1.        ]]"
sun3d-home_at-home_at_scan1_2013_jan_1,16,19,4,30,0.5960549301242236,0.6565168866459627,0.023165150697416988,0.02289172590643539,"[[ 0.04093005 -0.97779158 -0.20554406  0.16789159]
 [ 0.91145629 -0.04774319  0.40861719 -0.45539967]
 [-0.40935578 -0.20406915  0.88926016  0.97070248]
 [ 0.          0.          0.          1.        ]]","[[ 0.02852149 -0.98007155 -0.19658655  0.15067912]
 [ 0.93971152 -0.04075743  0.33953069 -0.37653726]
 [-0.34077674 -0.19441857  0.91982207  0.89426407]
 [ 0.          0.          0.          1.        ]]"
sun3d-home_at-home_at_scan1_2013_jan_1,13,18,3,30,0.5790527465953693,0.6908516002221937,0.02208341582470952,0.02196127953017424,"[[ 9.67701103e-01 -8.81921899e-02 -2.36170942e-01  2.70279946e-01]
 [ 6.47404221e-02  9.92331899e-01 -1.05290453e-01  9.41676100e-06]
 [ 2.43645755e-01  8.65998813e-02  9.65990273e-01  4.50546538e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]","[[ 0.96959455  0.03697011 -0.24190827  0.29380168]
 [-0.02349764  0.99802     0.05834332 -0.30885336]
 [ 0.24358625 -0.05088509  0.96854347  0.40005151]
 [ 0.          0.          0.          1.        ]]"
sun3d-home_at-home_at_scan1_2013_jan_1,34,36,1,30,0.5537473973797157,0.6495589012745636,0.022100100681289765,0.018946279584805183,"[[ 0.99439174 -0.10255805 -0.02582457  0.36980577]
 [ 0.10570439  0.97166702  0.21139961 -0.28642083]
 [ 0.00341215 -0.21294379  0.97705849  0.3350058 ]
 [ 0.          0.          0.          1.        ]]","[[ 0.99683434 -0.07477466 -0.02701935  0.33287812]
 [ 0.07723073  0.99139935  0.10565385 -0.04249087]
 [ 0.01888674 -0.10740611  0.99403582  0.27158238]
 [ 0.          0.          0.          1.        ]]"
sun3d-home_at-home_at_scan1_2013_jan_1,12,14,0,30,0.5451420704894099,0.6131763199775528,0.02302506066423155,0.02256360780120387,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[ 0.99923567 -0.00132019 -0.03906827  0.14156056]
 [ 0.00426189  0.99715112  0.07530923 -0.1639168 ]
 [ 0.03885754 -0.07541817  0.9963946   0.02672162]
 [ 0.          0.          0.          1.        ]]"
sun3d-home_at-home_at_scan1_2013_jan_1,12,15,0,30,0.3852678586395685,0.4260023535485947,0.022295245614650145,0.021822047467571624,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[ 0.99577036 -0.02946074 -0.0870256   0.19974715]
 [ 0.03465418  0.99766917  0.05878187 -0.13242586]
 [ 0.085091   -0.06154905  0.99447033 -0.00551749]
 [ 0.          0.          0.          1.        ]]"
sun3d-home_at-home_at_scan1_2013_jan_1,17,22,4,30,0.5485316361768315,0.6267872941579383,0.023911033747334096,0.0199092259210881,"[[ 0.96121733  0.22529459 -0.15907103  0.20886209]
 [-0.19730139  0.96474946  0.17415692  0.11631247]
 [ 0.19270031 -0.13601771  0.97178484  0.4352296 ]
 [ 0.          0.          0.          1.        ]]","[[ 0.9614552   0.26574127 -0.07060793  0.09387574]
 [-0.25654464  0.95937563  0.11740207  0.13414719]
 [ 0.0989381  -0.09476275  0.99057119  0.35376868]
 [ 0.          0.          0.          1.        ]]"
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,33,37,2,30,0.7803639851383231,0.9765327920866899,0.023246745828755765,0.014998137692688047,"[[ 0.97291556  0.03578405  0.22837427 -0.36072483]
 [-0.04533644  0.99829675  0.03671791 -0.0237619 ]
 [-0.22667138 -0.0460771   0.97288077 -0.34223897]
 [ 0.          0.          0.          1.        ]]","[[ 0.97729704  0.07463459  0.19829314 -0.30589039]
 [-0.06687179  0.99672039 -0.04557001  0.09249037]
 [-0.20104391  0.03127522  0.97908284 -0.27009479]
 [ 0.          0.          0.          1.        ]]"
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,14,16,1,30,0.6164316298570952,0.8734312151610827,0.026374633103822053,0.01466189152584927,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[ 0.99423257  0.0118639  -0.10658727  0.3136255 ]
 [-0.00770293  0.99919519  0.0393654  -0.03323853]
 [ 0.10696851 -0.03831733  0.99352379  0.11988459]
 [ 0.          0.          0.          1.        ]]"
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,32,36,1,30,0.4370720347060854,0.46122958604474623,0.02324121516703645,0.02287320768583043,"[[ 0.67048866  0.72797957  0.14314571 -0.76475219]
 [-0.67162514  0.67753228 -0.29978274 -0.06585757]
 [-0.31522155  0.10486067  0.94320709 -0.7629946 ]
 [ 0.          0.          0.          1.        ]]","[[ 0.71202581  0.67872863  0.17985183 -0.80062977]
 [-0.63085192  0.73084466 -0.26056083 -0.15843171]
 [-0.30829384  0.07206616  0.94855752 -0.7565688 ]
 [ 0.          0.          0.          1.        ]]"
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,34,36,1,30,0.5668866710976692,0.6556355311449676,0.024569786453654856,0.02158960872280036,"[[ 0.85105688  0.52427198 -0.02900143 -0.00596647]
 [-0.52210818  0.83909702 -0.15270637 -0.25583307]
 [-0.05572466  0.14510369  0.98784598 -0.04687118]
 [ 0.          0.          0.          1.        ]]","[[ 0.86986167  0.48352319 -0.09770362  0.13731658]
 [-0.49244746  0.86277326 -0.11453297 -0.34846778]
 [ 0.02891673  0.14774174  0.98860316 -0.06404459]
 [ 0.          0.          0.          1.        ]]"
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,35,37,0,30,0.6917897469930293,0.7642234676923226,0.021836226558702793,0.018489151767515827,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[ 0.99898245 -0.02301794 -0.0387846   0.07142806]
 [ 0.02764318  0.99198617  0.12328545 -0.30825936]
 [ 0.03563601 -0.12423213  0.99161306 -0.01146627]
 [ 0.          0.          0.          1.        ]]"
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,0,8,0,30,0.1768049241858236,0.18684522485248362,0.024629269024783237,0.023576257725008976,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[ 0.99972538  0.00360631 -0.0231553   0.06312578]
 [-0.00256262  0.99898614  0.04494572 -0.1870174 ]
 [ 0.02329392 -0.04487404  0.99872104  0.07133266]
 [ 0.          0.          0.          1.        ]]"
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,34,37,4,30,0.8348479197043166,0.9140609483765023,0.020287964082564846,0.015200522639964548,"[[ 0.9959093  -0.08761021 -0.0221162  -0.19421336]
 [ 0.08627276  0.99472297 -0.05552682  0.35985851]
 [ 0.02686421  0.05339165  0.99821222 -0.09027957]
 [ 0.          0.          0.          1.        ]]","[[ 9.97996374e-01 -4.68966147e-02 -4.24728656e-02 -8.13891959e-02]
 [ 4.69352627e-02  9.98897929e-01 -8.73339600e-05  1.81120793e-01]
 [ 4.24301531e-02 -1.90631613e-03  9.99097617e-01 -5.31349885e-02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
sun3d-mit_76_studyroom-76-1studyroom2,35,37,0,30,0.40586217852870815,0.4272367486543062,0.01940853889795804,0.018513757190039948,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[ 0.9994469   0.00983639  0.03176694 -0.04685478]
 [-0.01068754  0.9995854   0.02673591 -0.04595926]
 [-0.03149078 -0.02706064  0.99913765  0.04025496]
 [ 0.          0.          0.          1.        ]]"
sun3d-mit_76_studyroom-76-1studyroom2,8,51,0,30,0.3897056069515712,0.5076238810442338,0.022003311969282197,0.019617524494407068,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[ 0.99923772 -0.02053121  0.03320326 -0.12988083]
 [ 0.02157464  0.99927469 -0.03137885 -0.00127103]
 [-0.03253494  0.03207128  0.99895591  0.03734695]
 [ 0.          0.          0.          1.        ]]"
sun3d-mit_76_studyroom-76-1studyroom2,10,54,0,30,0.5652140110952948,0.638991983029419,0.02350775266661038,0.020682109745676518,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[ 0.99966666  0.01216736 -0.02277109  0.12691409]
 [-0.01176354  0.99977264  0.01778445 -0.01848536]
 [ 0.0229823  -0.01751066  0.99958251  0.05063347]
 [ 0.          0.          0.          1.        ]]"
