Scene,Target,Source,RANSAC Iterations,ICP Iterations,RANSAC: Fitness,ICP: Fitness,RANSAC: Inlier RMSE,ICP: Inlier RMSE,Initial Guess,Transformation
sun3d-hotel_umd-maryland_hotel3,3,5,1.0,30,0.5149643785339233,0.5234217744918597,0.02360062134703608,0.023095547198976052,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[ 0.99998114 -0.00490082  0.00370162 -0.00395702]
 [ 0.00495047  0.99989627 -0.01352596  0.06081549]
 [-0.00363495  0.01354403  0.99990167 -0.01379722]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,3,11,1.0,30,0.4891421384558311,0.5050964087622942,0.02333768811680407,0.022835048172637387,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[ 0.99881135  0.04730326 -0.01175989  0.05085975]
 [-0.04768343  0.9982673  -0.03447733  0.09706989]
 [ 0.01010862  0.0349971   0.99933629  0.00760012]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,3,18,0.0,30,0.6069202256244963,0.6161095890410959,0.02129579139091213,0.021069314978816395,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[ 0.99962231  0.00468584  0.02707898 -0.06517749]
 [-0.00447535  0.99995934 -0.00782842 -0.00980322]
 [-0.02711457  0.00770427  0.99960264 -0.00612419]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,3,21,0.0,30,0.4968217008567162,0.5376090544682858,0.022794491331264405,0.022168334154067965,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[ 0.99986128  0.01352621 -0.00971888  0.02581077]
 [-0.01408713  0.99808851 -0.06017371  0.14543444]
 [ 0.00888638  0.06030228  0.99814061 -0.00599758]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,3,22,0.0,30,0.47419862024707204,0.5220065244130703,0.023245116134448594,0.02207048187671136,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[ 0.99850021  0.01726833  0.05195317 -0.0783673 ]
 [-0.01928188  0.99907221  0.0385087  -0.14693324]
 [-0.05123999 -0.0394527   0.99790678 -0.0282438 ]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,3,25,3.0,30,0.44459457950395875,0.5254776714424505,0.018994296085331784,0.015965797942408586,"[[-0.26076577 -0.93687098 -0.23296777 -0.24024917]
 [ 0.8828782  -0.13380413 -0.45013613 -0.41643392]
 [ 0.39054742 -0.32306226  0.8620345   1.31159932]
 [ 0.          0.          0.          1.        ]]","[[-0.20648671 -0.95545698 -0.21086771 -0.26244922]
 [ 0.83619142 -0.0604091  -0.54510058 -0.3431439 ]
 [ 0.50808183 -0.2888818   0.81141861  1.43890939]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,3,26,1.0,30,0.7257579519435019,0.8469612954840133,0.020947969905720253,0.012956265494645288,"[[-0.121212   -0.97954229  0.16063792 -0.1199049 ]
 [ 0.99232527 -0.11559042  0.04392505 -0.43600975]
 [-0.02445824  0.16472932  0.98603552  1.11398988]
 [ 0.          0.          0.          1.        ]]","[[-0.06349344 -0.98197372  0.17803423 -0.07411953]
 [ 0.98699241 -0.08818863 -0.13442004 -0.28976441]
 [ 0.14769754  0.16718364  0.97480001  1.27752972]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,3,29,1.0,30,0.4715965756926831,0.6200051637987334,0.022962572943109515,0.02207843704619226,"[[-0.88418348  0.1642582  -0.4373086   0.03430868]
 [ 0.06402261 -0.88469742 -0.4617484  -0.55340874]
 [-0.46273175 -0.43626795  0.77171861  0.92489426]
 [ 0.          0.          0.          1.        ]]","[[-0.95461291  0.10913304 -0.27713566 -0.2104353 ]
 [ 0.06880416 -0.82449112 -0.5616764  -0.35980673]
 [-0.28979335 -0.55525163  0.77956106  0.89367309]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,4,11,1.0,30,0.48322007980528237,0.5187185008912495,0.022099084386750144,0.02171357753830165,"[[ 0.50494428  0.5151652  -0.69255764  1.2446613 ]
 [-0.73656962  0.67547752 -0.03457345  0.60197438]
 [ 0.44999608  0.52757458  0.72053354  0.76888959]
 [ 0.          0.          0.          1.        ]]","[[ 0.51712037  0.4968453  -0.69694424  1.21223189]
 [-0.75595702  0.64698838 -0.0996746   0.74683117]
 [ 0.40139196  0.57840365  0.71016456  0.83966202]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,4,20,1.0,30,0.4142946471033766,0.4954555862822116,0.021614676239820697,0.02148139116748344,"[[-0.30345877  0.14750158 -0.94135862  2.38340981]
 [ 0.9460011  -0.07155518 -0.31616732 -0.10034488]
 [-0.11399426 -0.98647004 -0.11782261  2.62694805]
 [ 0.          0.          0.          1.        ]]","[[-0.2151205   0.28987908 -0.93257348  2.25352124]
 [ 0.97391335 -0.00694088 -0.22681403 -0.2651122 ]
 [-0.07222152 -0.95703811 -0.28082398  2.85156457]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,5,16,0.0,30,0.4254321244073912,0.47891484063865297,0.02169008085975796,0.02118360703841365,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[ 0.99935431  0.01657072 -0.0318805  -0.00144096]
 [-0.01554038  0.9993574   0.03229981  0.00347742]
 [ 0.03239524 -0.03178352  0.99896965 -0.01118351]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,5,26,1.0,30,0.5503875968992248,0.6274655852575244,0.02436227614559619,0.023840552470246173,"[[-0.66487943 -0.74222301 -0.08390674  0.12626122]
 [ 0.48525442 -0.34380411 -0.80394458  1.49375301]
 [ 0.56785869 -0.57524233  0.58875528  1.01391713]
 [ 0.          0.          0.          1.        ]]","[[-0.65783733 -0.7455333  -0.10691187  0.15403714]
 [ 0.52986816 -0.35723936 -0.76916823  1.42623364]
 [ 0.5352474  -0.56263677  0.63003975  1.02477984]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,5,31,3.0,30,0.5788857312388744,0.5957548692004205,0.0241971857733497,0.023964090733373643,"[[ 4.50918783e-01 -5.30313672e-01 -7.17941265e-01  1.78488783e+00]
 [-8.71160471e-01 -4.36583182e-01 -2.24665437e-01  3.12352463e-04]
 [-1.94297929e-01  7.26747916e-01 -6.58851866e-01  2.65604070e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]","[[ 0.4626368  -0.57340128 -0.67614951  1.70234484]
 [-0.87972402 -0.39136685 -0.27003266  0.06899331]
 [-0.10978543  0.71975201 -0.68549559  2.73015377]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,6,26,1.0,30,0.5598913073464096,0.607465033518166,0.02707035463206191,0.0259381315380138,"[[-0.36407996 -0.88858861 -0.27902698  0.18635943]
 [ 0.76734635 -0.11639403 -0.63058069  0.86883491]
 [ 0.52784975 -0.44369213  0.72423197  0.82964198]
 [ 0.          0.          0.          1.        ]]","[[-0.34509436 -0.90180357 -0.26011575  0.1708618 ]
 [ 0.6918329  -0.05712755 -0.71979419  0.96616176]
 [ 0.6342532  -0.42835355  0.64361178  0.96090337]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,7,20,489.0,30,0.45599140436475083,0.556276751272612,0.025567494547864927,0.0207043725512158,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[ 0.99765064 -0.0683236  -0.005009    0.05018477]
 [ 0.06833965  0.99765727  0.00310767  0.06796414]
 [ 0.00478494 -0.00344268  0.99998263  0.01282945]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,7,21,4.0,30,0.37058132908905134,0.3980242474259216,0.024444583348165527,0.023946986356800908,"[[ 0.55467624 -0.74132104 -0.37785895  0.41740101]
 [-0.11947819 -0.52037598  0.84553758 -2.37012081]
 [-0.82344352 -0.4238537  -0.37721189  2.37963803]
 [ 0.          0.          0.          1.        ]]","[[ 0.60457202 -0.69216387 -0.39421042  0.48698243]
 [-0.15147732 -0.58576887  0.79619686 -2.26817295]
 [-0.78201489 -0.42164441 -0.4589866   2.5884653 ]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,8,28,1.0,30,0.6520756115641215,0.6733320978502595,0.019950889662483148,0.020124487701906887,"[[-0.15290972  0.78281712  0.6031716  -0.04576418]
 [-0.90849661 -0.3515477   0.22593834 -0.87759599]
 [ 0.38891199 -0.51343118  0.76494176  1.80472728]
 [ 0.          0.          0.          1.        ]]","[[-0.14371743  0.78329192  0.60481326 -0.0690076 ]
 [-0.9235889  -0.32566479  0.20230175 -0.84202224]
 [ 0.3554277  -0.52952452  0.77024342  1.75640677]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,8,29,2.0,30,0.613185911942044,0.6438852016665907,0.023947066757834843,0.023587144145812682,"[[-0.82682615  0.39957279  0.39585365  0.0476951 ]
 [ 0.55350459  0.70310497  0.44640349 -0.43992756]
 [-0.09995598  0.58820489 -0.80251094  3.67121799]
 [ 0.          0.          0.          1.        ]]","[[-0.82939016  0.42504985  0.36255287  0.10659714]
 [ 0.55672292  0.68295256  0.47290104 -0.48587889]
 [-0.04659989  0.59406096 -0.80306913  3.73151907]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,8,31,2.0,30,0.5153909413613983,0.5677211829736736,0.022910876806697206,0.022260136515656198,"[[ 0.71425273 -0.43191662 -0.55071869  1.71696325]
 [ 0.18325267  0.87482654 -0.44843838  0.30551639]
 [ 0.67547132  0.21937767  0.70399711  1.91169369]
 [ 0.          0.          0.          1.        ]]","[[ 0.7205177  -0.49542074 -0.4851933   1.60097023]
 [ 0.31951893  0.85818288 -0.40178327  0.26124232]
 [ 0.61543635  0.13446351  0.77663226  1.76651406]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,9,20,1.0,30,0.4812675039191165,0.5161080090888275,0.022954630602033604,0.022310576160686848,"[[-0.40603767  0.90646185  0.11601868 -0.17436222]
 [ 0.90684219  0.41536018 -0.07150636 -0.29514656]
 [-0.11300733  0.07617636 -0.99066973  4.367321  ]
 [ 0.          0.          0.          1.        ]]","[[-0.41273081  0.91067538  0.01798991 -0.01897081]
 [ 0.90363911  0.41186294 -0.11749585 -0.20444096]
 [-0.11440996 -0.03223777 -0.99291041  4.40285165]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,9,28,1.0,30,0.5353904126513467,0.5487954040029651,0.022960859459701992,0.02194785088342354,"[[-0.51443683 -0.65433889 -0.55425208 -0.09555524]
 [ 0.83855215 -0.24863675 -0.48477836  1.03579193]
 [ 0.1794019  -0.71415712  0.67660518  1.70416517]
 [ 0.          0.          0.          1.        ]]","[[-0.46399104 -0.64576525 -0.60638235  0.02333358]
 [ 0.87231609 -0.2139238  -0.43966038  0.99826452]
 [ 0.15419778 -0.73295556  0.66257015  1.69754263]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,9,29,1.0,30,0.47559598843714085,0.6084979926998061,0.024549904872441058,0.02394362280740891,"[[-0.47563444  0.87795588 -0.05445505  0.08047563]
 [-0.87523131 -0.47853358 -0.07053911 -0.10091808]
 [-0.0879888   0.01410994  0.99602153  1.0887323 ]
 [ 0.          0.          0.          1.        ]]","[[-0.44030724  0.89473719 -0.07466526  0.08638776]
 [-0.8873675  -0.44632935 -0.11562454 -0.0223044 ]
 [-0.13677887  0.01534521  0.99048274  1.17738359]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,9,31,1.0,30,0.7353455544798726,0.7526519055203356,0.020252217002121386,0.01888723701806831,"[[-0.58207698 -0.13022761 -0.80263762  0.67178719]
 [ 0.81307115 -0.08097442 -0.57650537  1.06195975]
 [ 0.01008381 -0.98817201  0.15301766  2.16593981]
 [ 0.          0.          0.          1.        ]]","[[-0.59950072 -0.13029318 -0.78969777  0.64000407]
 [ 0.79760854 -0.01530341 -0.60298128  1.11904653]
 [ 0.06647928 -0.9913574   0.11309736  2.23457359]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,10,26,1.0,30,0.6000441391486662,0.6579215978371817,0.022402068605849784,0.020238924200694928,"[[-0.46279307  0.16342088 -0.87127274  1.69835468]
 [ 0.72880309  0.62966456 -0.26901414  0.30044393]
 [ 0.50464704 -0.75948414 -0.41050604  2.13529947]
 [ 0.          0.          0.          1.        ]]","[[-0.6962655   0.13173761 -0.70559164  1.42833022]
 [ 0.59011437  0.66468363 -0.45821468  0.47121496]
 [ 0.4086311  -0.73541884 -0.54053654  2.24844878]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,10,34,2.0,30,0.5109759748106921,0.5309821834429083,0.019838948459674717,0.0186013866009499,"[[-0.63387182  0.26164026  0.72783988 -0.68283379]
 [ 0.06204356 -0.92081118  0.38504203 -0.62824089]
 [ 0.77094559  0.28922507  0.56744317  1.59017912]
 [ 0.          0.          0.          1.        ]]","[[-0.58715128  0.25923043  0.76684611 -0.75011455]
 [ 0.09091241 -0.92022356  0.38068824 -0.63931507]
 [ 0.80435583  0.29323742  0.51674318  1.70096515]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,11,19,1.0,30,0.5824404593045839,0.7145188954693644,0.021969332415374864,0.019783695354996342,"[[-0.56386822 -0.66273183  0.49278713  0.06569536]
 [ 0.8250266  -0.42515191  0.37225927 -1.45017854]
 [-0.03719868  0.61646766  0.78650104  0.38038541]
 [ 0.          0.          0.          1.        ]]","[[-0.56753451 -0.66542462  0.48488623  0.05562398]
 [ 0.81964472 -0.51241847  0.2561442  -1.13679402]
 [ 0.07802     0.54280511  0.83622694  0.329608  ]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,11,26,2.0,30,0.7063505200143452,0.754572539932136,0.023401083192743567,0.022329586309411866,"[[ 0.99209807  0.12530786  0.00627382  1.52096102]
 [ 0.11617758 -0.8986304  -0.42304395  0.20332955]
 [-0.04737288  0.42042996 -0.90608745  2.21927427]
 [ 0.          0.          0.          1.        ]]","[[ 0.97738737  0.16106421  0.13701186  1.38685458]
 [ 0.20623474 -0.86918684 -0.44942348  0.26287029]
 [ 0.04670287  0.46751744 -0.88274928  2.26547323]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,11,29,1.0,30,0.5641905745485473,0.5838028846397237,0.023565760106906093,0.023278401017644404,"[[-0.21149661  0.43257212  0.87644198 -0.1126178 ]
 [-0.88897071 -0.45782114  0.01143985 -0.9799765 ]
 [ 0.40620223 -0.77671176  0.48137157  1.00000571]
 [ 0.          0.          0.          1.        ]]","[[-0.18123517  0.41565602  0.89128216 -0.09978153]
 [-0.87185605 -0.48721053  0.0499292  -1.03557562]
 [ 0.45499542 -0.76802082  0.4506919   1.0604223 ]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,11,30,1.0,30,0.4424756970777398,0.4857235721109809,0.024356477745538063,0.024087063913851906,"[[ 0.48070716 -0.86194884 -0.16113605  0.97741029]
 [ 0.86494249  0.49630769 -0.07451957 -0.11615527]
 [ 0.14420512 -0.10355133  0.98411483  0.73646913]
 [ 0.          0.          0.          1.        ]]","[[ 0.50133583 -0.84735923 -0.17505636  1.00943933]
 [ 0.86024907  0.5098557  -0.00432575 -0.27111196]
 [ 0.09291895 -0.14842341  0.98454891  0.69587749]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,12,35,1.0,30,0.41791550135097616,0.4530205659879055,0.021872503349715484,0.02164435725057326,"[[-0.89918439  0.39825776 -0.1812683   0.77071451]
 [-0.32187174 -0.88263829 -0.34256129  0.36736405]
 [-0.29642203 -0.24968062  0.92184248  0.71979897]
 [ 0.          0.          0.          1.        ]]","[[-0.90279865  0.37779677 -0.20548527  0.81028569]
 [-0.26646232 -0.86642245 -0.42226765  0.5072367 ]
 [-0.33756841 -0.32646858  0.88287363  0.78638287]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,13,32,2.0,30,0.4694418853021777,0.7296333026236261,0.024725678907488537,0.020671122894038874,"[[-0.81235566  0.52108124  0.26182556 -0.94042649]
 [ 0.03464406 -0.40506021  0.91363342 -0.51911036]
 [ 0.58213235  0.75126598  0.31100058  2.11843758]
 [ 0.          0.          0.          1.        ]]","[[-0.82726008  0.54807855  0.12349357 -0.78403103]
 [-0.2288283  -0.52945291  0.81689487 -0.6403575 ]
 [ 0.51310658  0.64752569  0.56341114  1.76486626]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,15,21,0.0,30,0.38270258586811284,0.42797492729702113,0.023924447515354618,0.019593180904320915,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[ 0.99825448 -0.03716712 -0.04589777  0.12128849]
 [ 0.03621295  0.9991139  -0.02144856  0.10821817]
 [ 0.04665428  0.01974903  0.99871585  0.02140092]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,15,25,1.0,30,0.4773922656869423,0.5071748428234821,0.021899398805199338,0.01965349427111605,"[[ 0.87834634  0.40403441 -0.25546802  0.15587582]
 [-0.41956936  0.90769634 -0.00699369 -0.71307119]
 [ 0.22906169  0.11332944  0.96679221  1.07598852]
 [ 0.          0.          0.          1.        ]]","[[ 0.80690223  0.53585002 -0.24854285  0.12802599]
 [-0.53626749  0.84096455  0.07208191 -0.75964263]
 [ 0.24764082  0.0751224   0.96593512  1.08543306]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,15,28,3.0,30,0.4722634049913516,0.6668766987892266,0.02330581788848173,0.018863817960188357,"[[-0.5085382   0.68767847  0.51815753 -1.13281361]
 [-0.84153646 -0.52430604 -0.13007523 -0.33867993]
 [ 0.18222319 -0.50219667  0.84533615  0.636346  ]
 [ 0.          0.          0.          1.        ]]","[[-0.4447618   0.80976223  0.38271671 -0.84936412]
 [-0.88354561 -0.46668906 -0.03935068 -0.48364868]
 [ 0.14674501 -0.35564935  0.92302732  0.5908482 ]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,15,32,1.0,30,0.560825758598229,0.6128053610933438,0.01787322682406493,0.016020437055816822,"[[-0.88486647  0.46384589 -0.04310831 -0.44083288]
 [-0.44334353 -0.8100998   0.38364675 -0.44138165]
 [ 0.14303093  0.35858794  0.92247322  0.78529359]
 [ 0.          0.          0.          1.        ]]","[[-0.87893423  0.47644315 -0.02182967 -0.3924792 ]
 [-0.45706207 -0.828337    0.32396307 -0.39354796]
 [ 0.13626766  0.29471975  0.94581784  0.72649135]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,15,34,3.0,30,0.42406621062784794,0.6197711675554619,0.02357882153330244,0.0187500889668352,"[[ 0.89807388 -0.0022825   0.43983871 -0.49670707]
 [ 0.01064469  0.99980644 -0.01654618 -0.24700127]
 [-0.43971581  0.01954164  0.89792435  0.48792322]
 [ 0.          0.          0.          1.        ]]","[[ 0.96442578 -0.04648936  0.26023386 -0.21821671]
 [ 0.02972705  0.99724346  0.06798375 -0.37115341]
 [-0.26267703 -0.0578293   0.96314929  0.52210631]
 [ 0.          0.          0.          1.        ]]"
