Scene,Target,Source,RANSAC Iterations,ICP Iterations,RANSAC: Fitness,ICP: Fitness,RANSAC: Inlier RMSE,ICP: Inlier RMSE,Initial Guess,Transformation
sun3d-hotel_umd-maryland_hotel3,1,25,4.0,30,0.5986976661912816,0.6311344012912783,0.022631844357219492,0.022647328170100962,"[[ 0.07690411  0.12610345 -0.98903169  2.05331884]
 [ 0.50280533 -0.86149972 -0.07074626  0.95257446]
 [-0.86097187 -0.49184972 -0.12965835  1.47010859]
 [ 0.          0.          0.          1.        ]]","[[ 0.0548177   0.15395548 -0.98655599  2.10045274]
 [ 0.44720038 -0.88719036 -0.11360057  1.00148121]
 [-0.8927524  -0.43496089 -0.11748268  1.48202299]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,1,30,11.0,30,0.8281045082466738,0.8703153871280709,0.01915839555170137,0.015045120024343833,"[[ 0.9856554  -0.09868612 -0.13691046  0.89859113]
 [ 0.10312266  0.99433704  0.02568209 -0.23898993]
 [ 0.13360068 -0.03943226  0.99025045  0.95418049]
 [ 0.          0.          0.          1.        ]]","[[ 0.99672236 -0.074501   -0.03153006  0.72314687]
 [ 0.07558739  0.996532    0.03479264 -0.23359388]
 [ 0.02882862 -0.03706188  0.99889706  0.91664914]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,2,8,7.0,30,0.537698638220279,0.5471737810850223,0.02276367549726088,0.02241869320622093,"[[ 0.53968689  0.70005971  0.46760503 -0.53093166]
 [-0.83879486  0.39974437  0.36963173 -0.49009183]
 [ 0.07184181 -0.59171009  0.80294329 -0.44733082]
 [ 0.          0.          0.          1.        ]]","[[ 0.51828975  0.70594977  0.48271177 -0.55504833]
 [-0.84935002  0.3589703   0.38696883 -0.54966674]
 [ 0.09990136 -0.61055323  0.78564908 -0.40584024]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,2,19,16.0,30,0.6270269569613253,0.6507433795794213,0.022274152647325816,0.022020593093162687,"[[ 0.66516661  0.73941018  0.10404785 -0.04959088]
 [-0.7456731   0.65048825  0.14434913 -0.68042052]
 [ 0.03905131 -0.17360191  0.98404135  0.54763218]
 [ 0.          0.          0.          1.        ]]","[[ 0.6896421   0.70820742  0.15111593 -0.14044244]
 [-0.72386955  0.68000852  0.11662458 -0.63286682]
 [-0.02016573 -0.18981744  0.98161229  0.56132815]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,2,21,3.0,30,0.42262819515231687,0.4472945765085788,0.02234868375515077,0.021868842480836783,"[[-0.1116886  -0.98780599  0.10846649 -0.47357329]
 [ 0.93861954 -0.14071052 -0.31495064  0.10366331]
 [ 0.32637251  0.06663237  0.94288977  0.27399702]
 [ 0.          0.          0.          1.        ]]","[[-0.13408378 -0.9748725   0.17789081 -0.62809964]
 [ 0.92693516 -0.1868647  -0.32538099  0.11259753]
 [ 0.3504465   0.12126493  0.92869913  0.32873212]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,2,22,4.0,30,0.369725707121619,0.41257020389838117,0.024364947227590753,0.024145690291503208,"[[ 0.71194236  0.66156514  0.23551994  0.56930643]
 [-0.14629123 -0.18830385  0.97115423 -1.85337478]
 [ 0.68683109 -0.72586034 -0.03728031  1.6123137 ]
 [ 0.          0.          0.          1.        ]]","[[ 0.70198998  0.66213852  0.26226448  0.50357965]
 [-0.2229045  -0.14547764  0.96392419 -1.87288844]
 [ 0.67640495 -0.73512505  0.04546982  1.45947961]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,2,26,5.0,30,0.7784651099276253,0.9325276526013929,0.019332277660754894,0.015211851189323503,"[[ 0.95632268  0.21659807  0.19629625  0.34112203]
 [-0.1742548   0.96158704 -0.21209817 -0.07770798]
 [-0.23469598  0.16862872  0.95733074  1.66346884]
 [ 0.          0.          0.          1.        ]]","[[ 0.99539834  0.09577288  0.00311312  0.41701752]
 [-0.09209516  0.96513852 -0.24500229 -0.02665608]
 [-0.02646917  0.24358817  0.9695175   1.72920896]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,2,28,1.0,30,0.4835091581812066,0.5902210806348042,0.023482959123417746,0.020776699033056803,"[[-0.75517807 -0.54779199  0.36004168 -0.5452342 ]
 [ 0.62495199 -0.43587799  0.64764603 -0.53745106]
 [-0.19784107  0.71409685  0.6715092   1.35799651]
 [ 0.          0.          0.          1.        ]]","[[-0.82754267 -0.50015729  0.25498198 -0.38509179]
 [ 0.51676829 -0.5011706   0.69410271 -0.68308314]
 [-0.21937106  0.70616621  0.67320548  1.3010681 ]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,2,29,3.0,30,0.47020408572402317,0.6008149395561436,0.02494441627754151,0.02230687491300389,"[[ 0.31660888  0.92603645  0.20546366  0.26648573]
 [-0.68516708  0.07347056  0.72467106 -0.98867745]
 [ 0.65597628 -0.37021423  0.65775112  1.41528437]
 [ 0.          0.          0.          1.        ]]","[[ 0.27156964  0.95215658  0.14017055  0.3764894 ]
 [-0.67851817  0.08612885  0.72951691 -1.05430524]
 [ 0.68254159 -0.29322291  0.66944552  1.37672738]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,2,32,5.0,30,0.6183089918319449,0.6576852916913567,0.02244277140045148,0.022287519825068217,"[[ 0.94539376  0.29108279 -0.14663369  0.58901103]
 [-0.06001488  0.59766707  0.79949502 -0.91437396]
 [ 0.32035737 -0.7470374   0.58250002  1.29505766]
 [ 0.          0.          0.          1.        ]]","[[ 0.9658531   0.24720308 -0.07757848  0.51764406]
 [-0.10152918  0.63660038  0.76448138 -0.86891981]
 [ 0.23836864 -0.73050023  0.63996078  1.18077226]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,3,8,1.0,30,0.48101464801948235,0.6198117063237751,0.024739652827644464,0.022003645697601493,"[[ 0.69629167  0.02421098  0.7173505  -1.76900768]
 [ 0.11783873  0.98201376 -0.14752292  0.32934151]
 [-0.70801974  0.18725065  0.68091501  0.98411237]
 [ 0.          0.          0.          1.        ]]","[[ 0.74167129  0.0238011   0.67034111 -1.69616535]
 [ 0.13040552  0.97518552 -0.17890671  0.42391218]
 [-0.65796512  0.22010615  0.7201633   0.79626072]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,3,11,0.0,30,0.4561641596180418,0.47139904286504486,0.022148222866968614,0.021501826805276594,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[ 0.99869254  0.0486252  -0.01577322  0.06148362]
 [-0.04917413  0.99812259 -0.03651303  0.09739939]
 [ 0.01396815  0.03724093  0.99920869  0.00985531]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,3,21,4.0,30,0.49846564603353694,0.5089216239349492,0.021522890095030788,0.02108034293616551,"[[ 0.98697533 -0.15901299  0.02438369 -0.35691436]
 [ 0.16023568  0.95825073 -0.23681231  0.44565121]
 [ 0.01429055  0.23763504  0.97124938  0.17911124]
 [ 0.          0.          0.          1.        ]]","[[ 0.98066368 -0.19471411 -0.01962582 -0.27420192]
 [ 0.18446298  0.95318525 -0.23960651  0.44278592]
 [ 0.06536182  0.23135317  0.9706717   0.17012343]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,3,25,2.0,30,0.4142593391042862,0.5134821398958576,0.020709124235796173,0.016470720053646016,"[[ 0.59074543 -0.38998526  0.70635072 -0.06005768]
 [ 0.03318494  0.88643644  0.46165917  0.19031103]
 [-0.80617529 -0.24928284  0.53659991  1.79135254]
 [ 0.          0.          0.          1.        ]]","[[ 0.73502676 -0.469272    0.48940725  0.12101412]
 [ 0.24073845  0.85539115  0.45864035  0.09813889]
 [-0.63386171 -0.21929379  0.7417072   1.62275317]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,3,26,6.0,30,0.5074423050662297,0.5715963402976922,0.022789718262019393,0.021862083809654362,"[[-0.10908259 -0.84847716  0.51786822  0.268899  ]
 [ 0.26849686  0.47646252  0.83719347 -0.50756193]
 [-0.95708434  0.23036922  0.17583968  0.84307047]
 [ 0.          0.          0.          1.        ]]","[[-0.0063962  -0.89086486  0.45422338  0.40521   ]
 [ 0.31451357  0.42938853  0.84658532 -0.48037687]
 [-0.94923143  0.14827435  0.27744264  0.71660352]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,3,28,1.0,30,0.4604959789621747,0.48567409717762894,0.02463047204658609,0.023763841162559335,"[[ 0.34852928 -0.42327988  0.83627835 -1.71435049]
 [ 0.64513997 -0.53890937 -0.54163744  1.08375296]
 [ 0.67994247  0.7282931   0.08524907  2.72853881]
 [ 0.          0.          0.          1.        ]]","[[ 0.37964503 -0.41111677  0.82876574 -1.69578333]
 [ 0.58087129 -0.5913089  -0.55941248  1.0915969 ]
 [ 0.72004041  0.6937844   0.01431844  2.86105856]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,4,9,7.0,30,0.5428465796143191,0.680571109122636,0.019980713552151103,0.018442809937640425,"[[ 0.86149693  0.07603198  0.50203802 -1.09555407]
 [-0.07397863  0.99697002 -0.0240405  -0.21400855]
 [-0.5023447  -0.01642926  0.86451135 -0.19044898]
 [ 0.          0.          0.          1.        ]]","[[ 0.77469882  0.10331432  0.62383323 -1.39993244]
 [-0.0291941   0.99135396 -0.12792589  0.06646752]
 [-0.63165612  0.08089179  0.77101691  0.05020505]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,4,22,2.0,30,0.5566946776338639,0.6272458894188007,0.02128193419922915,0.01855196294450398,"[[ 0.95926148 -0.28160024 -0.02277528  0.00828873]
 [ 0.28161199  0.94661008  0.15692053  0.13904649]
 [-0.02262955 -0.15694161  0.98734859 -0.01825649]
 [ 0.          0.          0.          1.        ]]","[[ 0.95721761 -0.28896832 -0.01522383  0.00753947]
 [ 0.28549938  0.93453382  0.21245386  0.05729223]
 [-0.04716525 -0.20771097  0.9770525   0.04129201]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,4,23,1.0,30,0.5087572952897482,0.5398897600660261,0.022184943559415006,0.021769615551762506,"[[ 0.88832339  0.16034808  0.43031389 -0.28127946]
 [-0.24534672  0.9578279   0.1495684  -0.69690105]
 [-0.38818365 -0.23844121  0.8902018   0.59552108]
 [ 0.          0.          0.          1.        ]]","[[ 0.8650573   0.19465526  0.46236912 -0.37990535]
 [-0.2502189   0.96624318  0.06135654 -0.52825861]
 [-0.43481763 -0.16877042  0.88456214  0.574046  ]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,4,26,7.0,30,0.6114843643315581,0.652492148026765,0.023242865681191043,0.022636767549072633,"[[-0.17580476 -0.91702966 -0.35797945  0.73102452]
 [ 0.38555774 -0.39873342  0.83207986  0.18224256]
 [-0.90578028  0.00826185  0.42366712  0.88553598]
 [ 0.          0.          0.          1.        ]]","[[-0.12280129 -0.92647668 -0.35575385  0.73566307]
 [ 0.41481327 -0.37356904  0.82968435  0.15683856]
 [-0.90158183 -0.04568511  0.43018958  0.83611988]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,4,28,3.0,30,0.4344739014769287,0.4937528667094762,0.0224070084163113,0.020817710846585392,"[[ 0.88144366 -0.40736802 -0.23897357  0.7431869 ]
 [ 0.42169911  0.90668248  0.00983606  1.25449738]
 [ 0.21266625 -0.10944487  0.97097625  1.31493364]
 [ 0.          0.          0.          1.        ]]","[[ 0.90558147 -0.34590021 -0.24551016  0.75642091]
 [ 0.37968561  0.91906642  0.10562083  1.0912286 ]
 [ 0.18910588 -0.18886494  0.96362285  1.23514989]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,5,17,2.0,30,0.591670566814338,0.6192601045880696,0.020180720935096978,0.019223006033493573,"[[ 0.95047722  0.14287276 -0.27600803  0.404447  ]
 [-0.08821332  0.97556682  0.20121578  0.10514326]
 [ 0.29801253 -0.16690343  0.93985732 -0.1412254 ]
 [ 0.          0.          0.          1.        ]]","[[ 0.93227915  0.12225305 -0.34045526  0.58502389]
 [-0.04757241  0.97442193  0.21963325  0.07952954]
 [ 0.35859791 -0.18856322  0.91424912 -0.06973253]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,5,20,2.0,30,0.4809773960808248,0.5394424221287355,0.020539666907041218,0.020355744400902258,"[[-0.11291218  0.48612505  0.86656406 -1.92462364]
 [ 0.97720752 -0.10346058  0.18536819 -0.6977984 ]
 [ 0.17976734  0.86774325 -0.4633631   3.13773962]
 [ 0.          0.          0.          1.        ]]","[[-0.07903919  0.57159571  0.81671975 -1.84217583]
 [ 0.98686946 -0.07090065  0.14512673 -0.68623211]
 [ 0.14085977  0.81746648 -0.55848642  3.25218543]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,5,26,4.0,30,0.6880376894715281,0.7520961354636078,0.020773919236922653,0.020207900289331903,"[[ 0.89071658  0.10180478  0.44301214  1.00656481]
 [-0.03398412  0.98678421 -0.15843613  0.62822614]
 [-0.45328694  0.12606631  0.8824048   0.40500512]
 [ 0.          0.          0.          1.        ]]","[[ 0.87976552  0.08471824  0.46779851  1.01493954]
 [-0.09296745  0.9956541  -0.00547351  0.47285988]
 [-0.46622922 -0.03867463  0.88381819  0.38558677]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,5,28,10.0,30,0.7081368681772314,0.7459437972051494,0.020469884998948654,0.0195985528957406,"[[ 0.69430469 -0.7134932   0.09417249 -0.22932663]
 [ 0.58771179  0.63763727  0.49800959 -0.31456756]
 [-0.41537435 -0.29042411  0.86204291  0.82266534]
 [ 0.          0.          0.          1.        ]]","[[ 0.71590066 -0.68750619  0.12174348 -0.21858583]
 [ 0.58116396  0.68340427  0.44182243 -0.27731835]
 [-0.38695567 -0.24554804  0.88880339  0.78631953]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,5,36,3.0,30,0.5786657222284215,0.650405833523353,0.022558492627928948,0.02080179231824769,"[[ 0.83267671 -0.11525168 -0.54163323  1.49392998]
 [ 0.07468721  0.99253873 -0.09637786 -0.08455113]
 [ 0.54869966  0.03979852  0.83507171  0.86802229]
 [ 0.          0.          0.          1.        ]]","[[ 8.40528727e-01 -8.38708294e-02 -5.35235596e-01  1.51807315e+00]
 [ 7.19538299e-04  9.88116243e-01 -1.53706773e-01 -1.71943693e-03]
 [ 5.41766501e-01  1.28809836e-01  8.30600436e-01  7.93134983e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
sun3d-hotel_umd-maryland_hotel3,6,10,2.0,30,0.4335001009766629,0.46002469243757665,0.022411620818612327,0.02169708111484579,"[[ 0.96980705  0.19629097  0.14472092 -0.06549019]
 [-0.15453125  0.95370584 -0.25800246  0.75671243]
 [-0.18866474  0.2278487   0.95524373 -0.67767851]
 [ 0.          0.          0.          1.        ]]","[[ 0.97238351  0.17436181  0.1551395  -0.09943076]
 [-0.14204269  0.96956768 -0.1994051   0.64986893]
 [-0.18518687  0.1718618   0.96755844 -0.6990969 ]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,6,15,6.0,30,0.3916463176474447,0.40119023127815695,0.020676809329703907,0.020374537908915302,"[[ 0.67529309 -0.36815639  0.6390932  -0.98878433]
 [ 0.43052465  0.90032595  0.06373159  0.16379222]
 [-0.59885538  0.23210788  0.76648429  0.12263022]
 [ 0.          0.          0.          1.        ]]","[[ 0.6869231  -0.37870702  0.62025611 -0.96238843]
 [ 0.44890864  0.89230614  0.0476527   0.2198436 ]
 [-0.57150475  0.24570459  0.78295056  0.10513625]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,6,19,2.0,30,0.5557307846856462,0.5738691600091599,0.02175325182403815,0.021003547556133477,"[[ 0.88940768  0.2471115  -0.38456454  0.36487791]
 [-0.17653507  0.96170127  0.20968079 -0.66698686]
 [ 0.42165074 -0.11860258  0.89896834 -0.02527546]
 [ 0.          0.          0.          1.        ]]","[[ 0.89742848  0.24495136 -0.36690727  0.32787032]
 [-0.21267553  0.96888067  0.12664662 -0.49049108]
 [ 0.38651162 -0.03562409  0.92159627 -0.09321755]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,6,20,1.0,30,0.4621182727728491,0.4751313294243303,0.023004298212360094,0.022567434809866633,"[[ 0.70907215  0.30894408  0.63385348 -0.88473517]
 [-0.0420632   0.91584105 -0.39933176  0.65888709]
 [-0.70388022  0.25649313  0.66239256  0.78753572]
 [ 0.          0.          0.          1.        ]]","[[ 0.72387451  0.30911988  0.61680678 -0.86306829]
 [ 0.01125319  0.8886025  -0.45854003  0.74415375]
 [-0.68983988  0.33886648  0.63975811  0.80895712]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,6,21,2.0,30,0.3906620822472085,0.4549079873944676,0.023477466074586978,0.022323292398699197,"[[ 0.1557388  -0.913696    0.37537321 -1.21550642]
 [ 0.901732    0.28664287  0.32359738 -0.62690308]
 [-0.40326768  0.28808937  0.86855034 -0.05277889]
 [ 0.          0.          0.          1.        ]]","[[ 0.16608727 -0.92744166  0.33506266 -1.13461329]
 [ 0.92649317  0.26311433  0.26903765 -0.58531746]
 [-0.33767651  0.26574954  0.9029683  -0.17633317]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,6,24,2.0,30,0.5199683331624692,0.6018236908952147,0.022653419706103937,0.020209958110005363,"[[ 0.9670382   0.24679721 -0.06267574 -0.17653291]
 [-0.23764868  0.96315973  0.12588262 -0.63741077]
 [ 0.09143423 -0.1068385   0.99006329  0.51993295]
 [ 0.          0.          0.          1.        ]]","[[ 0.9541713   0.24267654 -0.1751149  -0.02811867]
 [-0.24705649  0.96899538 -0.00332217 -0.4055609 ]
 [ 0.16887931  0.04643319  0.9845424   0.5348947 ]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,6,26,1.0,30,0.5198415949747371,0.6265874641540352,0.024320036075759697,0.022618724295280546,"[[ 0.74837481 -0.43113046 -0.50404531  0.81517939]
 [-0.62250586 -0.71886682 -0.30938155 -0.20217303]
 [-0.22895764  0.54530452 -0.80636306  2.15110274]
 [ 0.          0.          0.          1.        ]]","[[ 0.76968058 -0.28253468 -0.57250849  0.91463899]
 [-0.58573473 -0.66925124 -0.45718443 -0.04993816]
 [-0.25398156  0.68722408 -0.68060005  2.13727229]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,6,31,11.0,30,0.5574134572774211,0.5661372934980883,0.022856790197560223,0.022115940358368263,"[[ 0.45257382  0.43659803  0.77753399 -0.78054931]
 [ 0.24282187  0.77865333 -0.5785642   1.21621213]
 [-0.85802942  0.45064526  0.24638256  1.09754085]
 [ 0.          0.          0.          1.        ]]","[[ 0.45195913  0.45545758  0.76700153 -0.77259593]
 [ 0.20362064  0.78445508 -0.58580616  1.22988859]
 [-0.8684881   0.42093779  0.26180107  1.02800124]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,6,32,2.0,30,0.5192931088570533,0.5926894163849095,0.0233851350021848,0.023517188973892697,"[[ 0.3672132  -0.26947574 -0.89024563  1.45176767]
 [-0.91933302  0.04030277 -0.3914109   0.40593425]
 [ 0.14135511  0.96216345 -0.23293824  1.92136529]
 [ 0.          0.          0.          1.        ]]","[[ 0.29971668 -0.31937766 -0.89898155  1.46040915]
 [-0.95009813 -0.01447853 -0.311615    0.29633099]
 [ 0.08650694  0.9475169  -0.30777958  2.03165156]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,6,34,2.0,30,0.4724722307590991,0.4957083900425868,0.02215484098474097,0.022174880733724384,"[[ 0.90792787 -0.09377106 -0.40850211  1.13261142]
 [-0.28266361  0.58264598 -0.7619875   1.20485379]
 [ 0.30946449  0.80729836  0.50249486  0.7103073 ]
 [ 0.          0.          0.          1.        ]]","[[ 0.86906499 -0.09323815 -0.48583196  1.24217576]
 [-0.36034394  0.55354858 -0.75082369  1.19934587]
 [ 0.338937    0.82758119  0.44747189  0.80598841]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,7,20,5.0,30,0.5463478431458029,0.5764282756065131,0.02065518094544753,0.019865750260091228,"[[ 0.95229763 -0.23569547  0.19384756 -0.55002938]
 [ 0.1828023   0.94921076  0.2560903  -0.20516974]
 [-0.24436152 -0.2084384   0.94701683  0.20579347]
 [ 0.          0.          0.          1.        ]]","[[ 0.95611269 -0.20546534  0.20888396 -0.55799967]
 [ 0.17679384  0.97306978  0.14791599 -0.06440288]
 [-0.23365028 -0.10449496  0.96668938  0.17060487]
 [ 0.          0.          0.          1.        ]]"
