Scene,Target,Source,RANSAC Iterations,ICP Iterations,RANSAC: Fitness,ICP: Fitness,RANSAC: Inlier RMSE,ICP: Inlier RMSE,Initial Guess,Transformation
sun3d-hotel_umd-maryland_hotel1,1,15,62,30,0.8836276604180734,0.8972238175452424,0.01722565260043019,0.01489111389561948,"[[ 0.87004633 -0.37271323  0.32265187  0.05518972]
 [ 0.38922108  0.92103208  0.0143823  -0.30240064]
 [-0.3025332   0.11306964  0.94640843  0.47755227]
 [ 0.          0.          0.          1.        ]]","[[ 0.88405182 -0.33627961  0.324605    0.07971591]
 [ 0.34545969  0.93792763  0.03081184 -0.33791423]
 [-0.31481739  0.08489868  0.94534767  0.49138803]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel1,27,32,9,30,0.6512581865830365,0.6890820669571563,0.01840947091563794,0.013205822129593023,"[[ 0.97997608 -0.04997761 -0.1927411   0.192517  ]
 [ 0.07620442  0.9884285   0.13115631  0.49876759]
 [ 0.18395591 -0.14321777  0.9724448  -0.56683396]
 [ 0.          0.          0.          1.        ]]","[[ 0.99329728 -0.00479797 -0.11548805  0.00941521]
 [ 0.02099129  0.99001179  0.13941313  0.44567546]
 [ 0.11366563 -0.14090293  0.98347674 -0.55167132]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel1,12,16,2,30,0.37683560714889663,0.4132394313268982,0.023082155035200405,0.02286546423974766,"[[ 0.75350219  0.63581453 -0.1672553   0.99406575]
 [-0.65653658  0.71433169 -0.2422601   0.69616009]
 [-0.03455673  0.29235274  0.95568599  0.26975126]
 [ 0.          0.          0.          1.        ]]","[[ 0.75523584  0.64245046 -0.12990858  0.90480216]
 [-0.65537119  0.73702691 -0.16516637  0.52475087]
 [-0.01036509  0.2098779   0.97767266  0.15951925]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel1,18,22,16,30,0.8723670366576782,0.875046161778744,0.013507880953085201,0.012138149166368066,"[[ 0.95934764  0.16305864 -0.23035621  0.40112288]
 [-0.1521597   0.98625327  0.0644353   0.11652284]
 [ 0.23769629 -0.02676492  0.97097071 -0.21448383]
 [ 0.          0.          0.          1.        ]]","[[ 0.95485087  0.17538893 -0.23978851  0.45197811]
 [-0.16083923  0.9838046   0.0791154   0.07304077]
 [ 0.24978101 -0.03697601  0.96759611 -0.23050972]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel1,39,56,2,30,0.2646641635377555,0.30559120886924257,0.023681279604157557,0.02356869828934128,"[[ 0.06102593  0.39536927  0.91649276 -2.43069753]
 [ 0.29562697  0.86984708 -0.39493134  0.13710775]
 [-0.95335226  0.29504103 -0.06379859  2.40431624]
 [ 0.          0.          0.          1.        ]]","[[ 0.10088317  0.34364292  0.93366596 -2.56977424]
 [ 0.31297018  0.8798493  -0.3576519   0.03688271]
 [-0.94438988  0.32829066 -0.018788    2.25528228]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel1,20,30,5,30,0.2198681566609088,0.2486692283286918,0.022058860303299024,0.02173031278308402,"[[ 0.64454026 -0.64630426  0.40848336 -0.49368529]
 [ 0.53850744  0.76300796  0.35753125 -0.88038997]
 [-0.54275003 -0.01047195  0.839829    0.01934403]
 [ 0.          0.          0.          1.        ]]","[[ 0.65976958 -0.66475182  0.35044131 -0.37549972]
 [ 0.52188461  0.74086267  0.42279895 -0.9510989 ]
 [-0.54068526 -0.09605996  0.8357224   0.10953855]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel1,1,16,4,30,0.49569122341924693,0.5106442581815511,0.02387888957290874,0.023440147837822854,"[[ 0.99994449  0.00817936  0.00664195  0.03790425]
 [-0.00749482  0.99523135 -0.09725428 -0.08362367]
 [-0.00740575  0.0971991   0.9952374  -0.08984443]
 [ 0.          0.          0.          1.        ]]","[[ 0.99845234 -0.04045827  0.0381583  -0.03389626]
 [ 0.04366093  0.99523225 -0.08721523 -0.11524639]
 [-0.03444779  0.08874628  0.99545841 -0.08019476]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel1,20,31,4,30,0.1550111581359125,0.16210139732728707,0.024410380814884433,0.0243888556412491,"[[ 0.20906167 -0.96427845  0.16266619  0.22882464]
 [-0.46362525 -0.24419472 -0.85171625  1.11409539]
 [ 0.86101385  0.10264507 -0.49811559  1.77525744]
 [ 0.          0.          0.          1.        ]]","[[ 0.18810349 -0.95261812  0.23903097  0.15998163]
 [-0.41809065 -0.29788898 -0.85817385  1.13901415]
 [ 0.88871665  0.06148888 -0.45431469  1.75748069]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel1,2,15,3,30,0.6217826873676849,0.6347084083268653,0.02225918858141922,0.021440126291623115,"[[ 0.67474639 -0.72840067 -0.11895282  0.37301956]
 [ 0.69393834  0.6810087  -0.23383055  0.53164864]
 [ 0.25133023  0.0752304   0.96497332  0.5886568 ]
 [ 0.          0.          0.          1.        ]]","[[ 0.65526175 -0.73437703 -0.17698138  0.4489946 ]
 [ 0.70741596  0.67872986 -0.19720152  0.45589274]
 [ 0.26494282  0.00401916  0.96425575  0.58690944]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel1,45,47,22,30,0.8758041559920297,0.9427554796470253,0.018089585445497856,0.014236239505490784,"[[ 0.64833274 -0.40565468  0.64428949 -0.14677742]
 [ 0.53774184  0.84304637 -0.01032134  0.02299267]
 [-0.53897902  0.35315308  0.76471205  0.06102682]
 [ 0.          0.          0.          1.        ]]","[[ 6.63534128e-01 -3.91467401e-01  6.37554495e-01 -8.20412036e-02]
 [ 4.99455554e-01  8.66255217e-01  1.20850424e-02  9.55507728e-04]
 [-5.57015808e-01  3.10411295e-01  7.70310468e-01  8.92782649e-02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
sun3d-hotel_umd-maryland_hotel1,50,54,10,30,0.5956232748697255,0.6443477615080888,0.021212230923997304,0.019116518528615088,"[[ 0.96586975  0.19894098  0.16588582 -0.17383398]
 [-0.19563427  0.98000823 -0.03620911 -0.22025344]
 [-0.16977295  0.00252033  0.98547998 -0.03061217]
 [ 0.          0.          0.          1.        ]]","[[ 0.96737752  0.25050815  0.03776777 -0.04624545]
 [-0.24904504  0.96768534 -0.03951766 -0.19595089]
 [-0.04644682  0.02882262  0.99850486 -0.06690858]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel1,13,18,9,30,0.45433908695562825,0.4681221713376974,0.019501429859524647,0.018955925322624117,"[[ 0.95835311  0.1506317  -0.2426302   0.30274877]
 [-0.13330508  0.98730097  0.08640925  0.28915071]
 [ 0.252565   -0.05046674  0.96626292 -0.48607087]
 [ 0.          0.          0.          1.        ]]","[[ 0.95765506  0.116748   -0.26318565  0.37540095]
 [-0.09247754  0.99039033  0.10283429  0.24890371]
 [ 0.27266222 -0.07414101  0.95924889 -0.47217856]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_uc-scan3,0,36,0,30,0.416653292232313,0.47839521545752556,0.024327017965806746,0.022719657119124315,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[ 0.99998104 -0.00539913  0.00296005 -0.0393211 ]
 [ 0.0054221   0.99995481 -0.00780899  0.07013274]
 [-0.00291775  0.00782489  0.99996513 -0.06044465]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_uc-scan3,8,36,4,30,0.2709180765165225,0.28191093918045157,0.023968154656904807,0.02386888204754443,"[[-0.77589025 -0.59411733 -0.21217662  0.53170592]
 [-0.50711751  0.38729889  0.76995545 -1.95222331]
 [-0.37526811  0.70499941 -0.60178873  3.81518783]
 [ 0.          0.          0.          1.        ]]","[[-0.80356694 -0.56396425 -0.19032735  0.50845647]
 [-0.48277103  0.43050704  0.7626243  -1.91620912]
 [-0.34815558  0.70470421 -0.61820682  3.84922342]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_uc-scan3,19,35,1,30,0.3519890192007654,0.46491584618126447,0.023788086309317905,0.02188049798254287,"[[ 0.41062903 -0.91122425 -0.03246776  0.14520255]
 [ 0.83734626  0.39095198 -0.38210967  1.26994415]
 [ 0.36088093  0.12971857  0.92354645 -0.21351611]
 [ 0.          0.          0.          1.        ]]","[[ 0.38970371 -0.92092697  0.00495413  0.07112929]
 [ 0.89361136  0.376833   -0.24383524  0.80732978]
 [ 0.22268757  0.09945056  0.96980402 -0.37326973]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_uc-scan3,37,41,19,30,0.6703336365793845,0.6966764892018037,0.02144664979146365,0.01977643554987306,"[[ 0.61452537  0.65143156 -0.44496685  0.97250115]
 [-0.48019886  0.75638794  0.44416926 -0.75075911]
 [ 0.62591343 -0.0592807   0.77763627  0.90960856]
 [ 0.          0.          0.          1.        ]]","[[ 0.68862773  0.60536605 -0.39915384  0.90852779]
 [-0.41517294  0.78047716  0.46742574 -0.76847269]
 [ 0.59449413 -0.15616445  0.78878983  0.8657491 ]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_uc-scan3,35,54,1,30,0.4857761206922716,0.5161196183307691,0.02357714582265833,0.02309916389902488,"[[ 0.14073307  0.56914177 -0.81010607  2.1114211 ]
 [-0.52858143  0.73506494  0.42459535 -0.91516169]
 [ 0.83713552  0.36845242  0.40428571  1.72284527]
 [ 0.          0.          0.          1.        ]]","[[ 0.14302707  0.52590405 -0.83843198  2.16613285]
 [-0.46144373  0.78486607  0.41358788 -0.86345594]
 [ 0.87556436  0.32773491  0.35493222  1.80083978]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_uc-scan3,5,7,69,30,0.7081240449313047,0.7324624151098394,0.019686358671080817,0.01760669188739562,"[[ 0.9734651   0.20214395 -0.10725451  0.82864583]
 [-0.17493982  0.95953479  0.22065595 -0.07425427]
 [ 0.1475187  -0.19603778  0.96943665 -0.24880541]
 [ 0.          0.          0.          1.        ]]","[[ 0.97718957  0.19539386 -0.08319724  0.83434305]
 [-0.16652254  0.9481159   0.27082557 -0.16423719]
 [ 0.13179828 -0.2507937   0.95902645 -0.22306082]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_uc-scan3,10,44,26,30,0.8510700129029258,0.8858032943145756,0.01779879648911925,0.014063625213613836,"[[ 0.96910318 -0.09307455 -0.22842101  0.63872746]
 [ 0.11464266  0.98993183  0.08301821 -0.03773929]
 [ 0.21839435 -0.10664     0.9700164  -0.07834828]
 [ 0.          0.          0.          1.        ]]","[[ 0.95730931 -0.05335401 -0.28409899  0.83606134]
 [ 0.08484668  0.99139162  0.09971806 -0.08234053]
 [ 0.276333   -0.11956588  0.95359534  0.02000535]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_uc-scan3,8,39,44,30,0.8250869719807302,0.8264255387382614,0.0177828555253307,0.015661196164096162,"[[ 0.98982536  0.13707258 -0.03816896  0.09525947]
 [-0.14225751  0.95886242 -0.24565355 -0.00624971]
 [ 0.00292642  0.24858393  0.96860594  0.5318895 ]
 [ 0.          0.          0.          1.        ]]","[[ 0.99451581  0.09550409 -0.04262949  0.08458248]
 [-0.10165303  0.97853883 -0.17924403 -0.09639191]
 [ 0.02459607  0.18259443  0.98288062  0.51412956]
 [ 0.          0.          0.          1.        ]]"
